receta_uuid,receta_titulo,ingrediente_id,ingrediente_linea,cantidad_original,cantidad_conv,unidad,ingrediente_nombre,ingrediente_linea_limpia,ingrediente_nombre_limpio,unidad_limpia
86af7252-e16a-11ed-82c9-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,4,½ cucharadita de canela molida,½,0.5,cucharadita,canela molida,1/2 cucharadita de canela molida,canela molida,cucharadita
86af7252-e16a-11ed-82c9-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,5,½ taza de leche,½,0.5,taza,leche,1/2 taza de leche,leche,taza
86af7252-e16a-11ed-82c9-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,6,1 cucharadita de azúcar,1,1.0,cucharadita,azúcar,1 cucharadita de azucar,azucar,cucharadita
86af7252-e16a-11ed-82c9-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,7,2 tazas de bocadilllo de guayaba,2,2.0,tazas,bocadilllo de guayaba,2 tazas de bocadilllo de guayaba,bocadilllo de guayaba,taza
86af7252-e16a-11ed-82c9-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,8,2 tazas de queso mozzarella cortado en cubos,2,2.0,tazas,queso mozzarella cortado en cubos,2 tazas de queso mozzarella cortado en cubos,queso mozzarella cortado en cubos,taza
86af7252-e16a-11ed-82c9-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,9,½ taza de queso mozzarella rallado,½,0.5,taza,queso mozzarella rallado,1/2 taza de queso mozzarella rallado,queso mozzarella rallado,taza
86af7253-e16a-11ed-a986-a96d6180cd25,Arroz con Fideos,1,3 cucharadas de aceite vegetal o de oliva,3,3.0,cucharadas,aceite vegetal o de oliva,3 cucharadas de aceite vegetal o de oliva,aceite vegetal o de oliva,cucharada
86af7253-e16a-11ed-a986-a96d6180cd25,Arroz con Fideos,2,⅔ taza de pasta de cabello de ángel en pedazos de 1 ½ pulgadas,⅔,0.6666666667,taza,pasta de cabello de ángel en pedazos de 1 ½ pulgadas,2/3 taza de pasta de cabello de angel en pedazos de 1 1/2 pulgadas,pasta de cabello de angel en pedazos de 1 1/2 pulgadas,taza
86af7253-e16a-11ed-a986-a96d6180cd25,Arroz con Fideos,3,1 taza de arroz blanco de grano largo,1,1.0,taza,arroz blanco de grano largo,1 taza de arroz blanco de grano largo,arroz blanco de grano largo,taza
86af7253-e16a-11ed-a986-a96d6180cd25,Arroz con Fideos,4,2 tazas de agua o 2 tazas de pollo o caldo de verduras,2,2.0,tazas,agua o 2 tazas de pollo o caldo de verduras,2 tazas de agua o 2 tazas de pollo o caldo de verduras,agua o 2 tazas de pollo o caldo de verduras,taza
86af7253-e16a-11ed-a986-a96d6180cd25,Arroz con Fideos,5,½ cucharadita de sal,½,0.5,cucharadita,sal,1/2 cucharadita de sal,sal,cucharadita
86af7254-e16a-11ed-9454-a96d6180cd25,Arroz con Coco y Lentejas,1,½ taza de lentejas,½,0.5,taza,lentejas,1/2 taza de lentejas,lentejas,taza
86af7254-e16a-11ed-9454-a96d6180cd25,Arroz con Coco y Lentejas,2,1 taza de arroz,1,1.0,taza,arroz,1 taza de arroz,arroz,taza
86af7254-e16a-11ed-9454-a96d6180cd25,Arroz con Coco y Lentejas,3,1 cucharada de aceite de oliva,1,1.0,cucharada,aceite de oliva,1 cucharada de aceite de oliva,aceite de oliva,cucharada
86af7254-e16a-11ed-9454-a96d6180cd25,Arroz con Coco y Lentejas,4,¼ de taza de cebolla picada,¼,0.25,,de taza de cebolla picada,1/4 de taza de cebolla picada,de taza de cebolla picada,
86af7254-e16a-11ed-9454-a96d6180cd25,Arroz con Coco y Lentejas,5,1 diente de ajo triturado,1,1.0,diente,ajo triturado,1 diente de ajo triturado,ajo triturado,diente
86af7254-e16a-11ed-9454-a96d6180cd25,Arroz con Coco y Lentejas,6,1 hoja de laurel,1,1.0,hoja,laurel,1 hoja de laurel,laurel,hoja
86af7254-e16a-11ed-9454-a96d6180cd25,Arroz con Coco y Lentejas,7,2 tazas de leche de coco,2,2.0,tazas,leche de coco,2 tazas de leche de coco,leche de coco,taza
86af7254-e16a-11ed-9454-a96d6180cd25,Arroz con Coco y Lentejas,8,2 tazas de agua,2,2.0,tazas,agua,2 tazas de agua,agua,taza
86af7254-e16a-11ed-9454-a96d6180cd25,Arroz con Coco y Lentejas,9,Sal al gusto,,,,Sal al gusto,sal al gusto,sal al gusto,
86af7254-e16a-11ed-9454-a96d6180cd25,Arroz con Coco y Lentejas,10,Cilantro fresco para servir,,,,Cilantro fresco para servir,cilantro fresco para servir,cilantro fresco para servir,
86af7255-e16a-11ed-8134-a96d6180cd25,Ensalada de Remolacha y Zanahoria,1,3 zanahorias peladas y partidas en rodajas,3,3.0,,zanahorias peladas y partidas en rodajas,3 zanahorias peladas y partidas en rodajas,zanahorias peladas y partidas en rodajas,
86af7255-e16a-11ed-8134-a96d6180cd25,Ensalada de Remolacha y Zanahoria,2,3 remolachas,3,3.0,,remolachas,3 remolachas,remolachas,
86af7255-e16a-11ed-8134-a96d6180cd25,Ensalada de Remolacha y Zanahoria,3,½ cebolla blanca pequeña cortada en rebanadas finas,½,0.5,,cebolla blanca pequeña cortada en rebanadas finas,1/2 cebolla blanca pequena cortada en rebanadas finas,cebolla blanca pequena cortada en rebanadas finas,
86af7255-e16a-11ed-8134-a96d6180cd25,Ensalada de Remolacha y Zanahoria,4,3 cucharadas de cilantro picado,3,3.0,cucharadas,cilantro picado,3 cucharadas de cilantro picado,cilantro picado,cucharada
86af7255-e16a-11ed-8134-a96d6180cd25,Ensalada de Remolacha y Zanahoria,5,4 cucharadas de aceite de oliva,4,4.0,cucharadas,aceite de oliva,4 cucharadas de aceite de oliva,aceite de oliva,cucharada
86af7255-e16a-11ed-8134-a96d6180cd25,Ensalada de Remolacha y Zanahoria,6,2 cucharadas de vinagre blanco,2,2.0,cucharadas,vinagre blanco,2 cucharadas de vinagre blanco,vinagre blanco,cucharada
86af7255-e16a-11ed-8134-a96d6180cd25,Ensalada de Remolacha y Zanahoria,7,El jugo de 1 limón,,,,El jugo de 1 limón,el jugo de 1 limon,el jugo de 1 limon,
86af7255-e16a-11ed-8134-a96d6180cd25,Ensalada de Remolacha y Zanahoria,8,¼ cucharadita de comino molido,¼,0.25,cucharadita,comino molido,1/4 cucharadita de comino molido,comino molido,cucharadita
86af7255-e16a-11ed-8134-a96d6180cd25,Ensalada de Remolacha y Zanahoria,9,Sal y pimienta al gusto,,,,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,
86af7256-e16a-11ed-b8e7-a96d6180cd25,Chicharrón Colombiano,1,3 libras de tocino de cerdo carnudos lavados y cortados en trozos,3,3.0,libras,tocino de cerdo carnudos lavados y cortados en trozos,3 libras de tocino de cerdo carnudos lavados y cortados en trozos,tocino de cerdo carnudos lavados y cortados en trozos,libras
86af7256-e16a-11ed-b8e7-a96d6180cd25,Chicharrón Colombiano,2,1 cucharadita de polvo de hornear,1,1.0,cucharadita,polvo de hornear,1 cucharadita de polvo de hornear,polvo de hornear,cucharadita
86af7256-e16a-11ed-b8e7-a96d6180cd25,Chicharrón Colombiano,3,¼ de cucharadita de bicarbonato de soda,¼,0.25,,de cucharadita de bicarbonato de soda,1/4 de cucharadita de bicarbonato de soda,de cucharadita de bicarbonato de soda,
86af7256-e16a-11ed-b8e7-a96d6180cd25,Chicharrón Colombiano,4,½ cucharadita de sal,½,0.5,cucharadita,sal,1/2 cucharadita de sal,sal,cucharadita
86af7256-e16a-11ed-b8e7-a96d6180cd25,Chicharrón Colombiano,5,2 tazas de agua,2,2.0,tazas,agua,2 tazas de agua,agua,taza
86af7257-e16a-11ed-b66b-a96d6180cd25,Plátanos Asados con Bocadillo y Queso,1,4 plátanos bien maduros,4,4.0,,plátanos bien maduros,4 platanos bien maduros,platanos bien maduros,
86af7257-e16a-11ed-b66b-a96d6180cd25,Plátanos Asados con Bocadillo y Queso,2,1 cucharada de mantequilla derretida,1,1.0,cucharada,mantequilla derretida,1 cucharada de mantequilla derretida,mantequilla derretida,cucharada
86af7257-e16a-11ed-b66b-a96d6180cd25,Plátanos Asados con Bocadillo y Queso,3,4 rebanadas de bocadillo de guayaba,4,4.0,rebanadas,bocadillo de guayaba,4 rebanadas de bocadillo de guayaba,bocadillo de guayaba,rebanadas
86af7257-e16a-11ed-b66b-a96d6180cd25,Plátanos Asados con Bocadillo y Queso,4,4 rebanadas de queso mozzarella o queso blanco,4,4.0,rebanadas,queso mozzarella o queso blanco,4 rebanadas de queso mozzarella o queso blanco,queso mozzarella o queso blanco,rebanadas
86af7258-e16a-11ed-ad35-a96d6180cd25,Ensalada Simple,1,1 cabeza de lechuga romana picada,1,1.0,,cabeza de lechuga romana picada,1 cabeza de lechuga romana picada,cabeza de lechuga romana picada,
86af7258-e16a-11ed-ad35-a96d6180cd25,Ensalada Simple,2,2 tomates maduros en rodajas,2,2.0,,tomates maduros en rodajas,2 tomates maduros en rodajas,tomates maduros en rodajas,
86af7258-e16a-11ed-ad35-a96d6180cd25,Ensalada Simple,3,1 aguacate pelado y en rodajas,1,1.0,,aguacate pelado y en rodajas,1 aguacate pelado y en rodajas,aguacate pelado y en rodajas,
86af7258-e16a-11ed-ad35-a96d6180cd25,Ensalada Simple,4,Media cebolla roja cortada en tajadas delgadas,,,,Media cebolla roja cortada en tajadas delgadas,media cebolla roja cortada en tajadas delgadas,media cebolla roja cortada en tajadas delgadas,
