recipe_id,recipe_title,ingredient_id,original_text,clean_text,ingredient_name_clean,unit_clean,quantity_original,quantity_value,unit_extracted,ingredient_extracted,preparation_state,metric_equivalent_value,metric_equivalent_unit,ingredient_standardized,metric_quantity_value,metric_quantity_unit,conversion_method
86afb05b-e16a-11ed-99be-a96d6180cd25,Alfajores,5,1 taza de maicena o almidón de maíz,1 taza de maicena o almidon de maiz,maicena o almidon de maiz,taza,1,1.0,taza,maicena o almidon de maiz,,,,maicena o almidon de maiz,240.0,ml,conversion_directa
86afb05b-e16a-11ed-99be-a96d6180cd25,Alfajores,6,1 taza de arequipe o dulce de leche,1 taza de arequipe o dulce de leche,arequipe o dulce de leche,taza,1,1.0,taza,arequipe o dulce de leche,,,,arequipe o dulce de leche,240.0,ml,conversion_directa
86afb05b-e16a-11ed-99be-a96d6180cd25,Alfajores,7,½ taza de coco rallado opcional,1/2 taza de coco rallado opcional,coco rallado opcional,taza,1/2,0.5,taza,coco,rallado,,,coco,120.0,ml,conversion_directa
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,1,1 ½ tazas de harina para todo uso,1 1/2 tazas de harina para todo uso,harina para todo uso,taza,1 1/2,1.5,tazas,harina para todo uso,,,,harina para todo uso,360.0,ml,conversion_directa
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,2,1 cucharada de polvo de hornear,1 cucharada de polvo de hornear,polvo de hornear,cucharada,1,1.0,cucharada,polvo de hornear,,,,polvo de hornear,15.0,ml,conversion_directa
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,3,¼ cucharadita de sal,1/4 cucharadita de sal,sal,cucharadita,1/4,0.25,cucharadita,sal,,,,sal,1.25,ml,conversion_directa
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,4,4 cucharadas de mantequilla,4 cucharadas de mantequilla,mantequilla,cucharada,4,4.0,cucharadas,mantequilla,,,,mantequilla,57.599999999999994,g,conversion_volumen_a_gramos_por_densidad
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,5,¾ de taza de leche entera,3/4 de taza de leche entera,de taza de leche entera,,3/4,0.75,taza,leche entera,,,,leche,185.4,g,conversion_volumen_a_gramos_por_densidad
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,6,4 huevos grandes a temperatura ambiente,4 huevos grandes a temperatura ambiente,huevos grandes a temperatura ambiente,,4,4.0,unidad,huevos grandes a temperatura ambiente,,,,huevo a temperatura ambiente,,,sin_conversion
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,7,1 taza de azúcar,1 taza de azucar,azucar,taza,1,1.0,taza,azucar,,,,azucar,204.0,g,conversion_volumen_a_gramos_por_densidad
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,8,2 cucharaditas de ralladura de cascara de mandarina,2 cucharaditas de ralladura de cascara de mandarina,ralladura de cascara de mandarina,cucharadita,2,2.0,cucharaditas,cascara de mandarina,ralladura,,,cascara de mandarina,10.0,ml,conversion_directa
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,9,½ cucharadita de extracto de vainilla,1/2 cucharadita de extracto de vainilla,extracto de vainilla,cucharadita,1/2,0.5,cucharadita,extracto de vainilla,,,,extracto de vainilla,2.5,ml,conversion_directa
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,10,1 lata de leche evaporada,1 lata de leche evaporada,leche evaporada,lata,1,1.0,lata,leche evaporada,,,,leche evaporada,,,sin_conversion
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,11,1 lata de leche condensada dulce,1 lata de leche condensada dulce,leche condensada dulce,lata,1,1.0,lata,leche condensada dulce,,,,leche condensada dulce,,,sin_conversion
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,12,¼ taza de crema de leche,1/4 taza de crema de leche,crema de leche,taza,1/4,0.25,taza,crema de leche,,,,crema de leche,60.0,g,conversion_volumen_a_gramos_por_densidad
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,13,¾ de taza de jugo de mandarina,3/4 de taza de jugo de mandarina,de taza de jugo de mandarina,,3/4,0.75,taza,jugo de mandarina,,,,jugo de mandarina,180.0,ml,conversion_directa
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,14,Cubierta,cubierta,cubierta,,1,1.0,unidad,cubierta,,,,cubierta,,,sin_conversion
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,15,2 claras de huevo,2 claras de huevo,claras de huevo,,2,2.0,unidad,claras de huevo,,,,clara de huevo,,,sin_conversion
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,16,½ cucharadita de cremor tártaro,1/2 cucharadita de cremor tartaro,cremor tartaro,cucharadita,1/2,0.5,cucharadita,cremor tartaro,,,,cremor tartaro,2.5,ml,conversion_directa
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,17,½ taza de azúcar,1/2 taza de azucar,azucar,taza,1/2,0.5,taza,azucar,,,,azucar,102.0,g,conversion_volumen_a_gramos_por_densidad
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,18,¼ taza de agua,1/4 taza de agua,agua,taza,1/4,0.25,taza,agua,,,,agua,60.0,g,conversion_volumen_a_gramos_por_densidad
86afb05c-e16a-11ed-b515-a96d6180cd25,Torta Tres Leches de Mandarina,19,½ cucharada de esencia de vainilla,1/2 cucharada de esencia de vainilla,esencia de vainilla,cucharada,1/2,0.5,cucharada,esencia de vainilla,,,,esencia de vainilla,7.5,ml,conversion_directa
86afb05d-e16a-11ed-b7ff-a96d6180cd25,Pionono de Arequipe Y Coco,1,5 huevos separados,5 huevos separados,huevos separados,,5,5.0,unidad,huevos separados,,,,huevo separado,,,sin_conversion
86afb05d-e16a-11ed-b7ff-a96d6180cd25,Pionono de Arequipe Y Coco,2,½ taza de harina para todo uso cernida,1/2 taza de harina para todo uso cernida,harina para todo uso cernida,taza,1/2,0.5,taza,harina para todo uso cernida,,,,harina para todo uso cernida,120.0,ml,conversion_directa
86afb05d-e16a-11ed-b7ff-a96d6180cd25,Pionono de Arequipe Y Coco,3,½ taza de azúcar,1/2 taza de azucar,azucar,taza,1/2,0.5,taza,azucar,,,,azucar,102.0,g,conversion_volumen_a_gramos_por_densidad
86afb05d-e16a-11ed-b7ff-a96d6180cd25,Pionono de Arequipe Y Coco,4,¼ cucharadita de extracto de vainilla,1/4 cucharadita de extracto de vainilla,extracto de vainilla,cucharadita,1/4,0.25,cucharadita,extracto de vainilla,,,,extracto de vainilla,1.25,ml,conversion_directa
86afb05d-e16a-11ed-b7ff-a96d6180cd25,Pionono de Arequipe Y Coco,5,Azúcar en polvo,azucar en polvo,azucar en polvo,,1,1.0,unidad,azucar en polvo,,,,azucar en polvo,,,sin_conversion
86afb05d-e16a-11ed-b7ff-a96d6180cd25,Pionono de Arequipe Y Coco,6,1 taza de dulce de leche,1 taza de dulce de leche,dulce de leche,taza,1,1.0,taza,dulce de leche,,,,dulce de leche,240.0,ml,conversion_directa
86afb05d-e16a-11ed-b7ff-a96d6180cd25,Pionono de Arequipe Y Coco,7,½ taza de coco rallado,1/2 taza de coco rallado,coco rallado,taza,1/2,0.5,taza,coco,rallado,,,coco,120.0,ml,conversion_directa
86afb05e-e16a-11ed-b724-a96d6180cd25,Torta María Luisa,1,2 tazas de harina para todo uso,2 tazas de harina para todo uso,harina para todo uso,taza,2,2.0,tazas,harina para todo uso,,,,harina para todo uso,480.0,ml,conversion_directa
86afb05e-e16a-11ed-b724-a96d6180cd25,Torta María Luisa,2,1 cucharadita de polvo de hornear,1 cucharadita de polvo de hornear,polvo de hornear,cucharadita,1,1.0,cucharadita,polvo de hornear,,,,polvo de hornear,5.0,ml,conversion_directa
86afb05e-e16a-11ed-b724-a96d6180cd25,Torta María Luisa,3,1 ¼ tazas de azúcar granulada,1 1/4 tazas de azucar granulada,azucar granulada,taza,1 1/4,1.25,tazas,azucar granulada,,,,azucar granulada,300.0,ml,conversion_directa
86afb05e-e16a-11ed-b724-a96d6180cd25,Torta María Luisa,4,1 taza de mantequilla a temperatura ambiente,1 taza de mantequilla a temperatura ambiente,mantequilla a temperatura ambiente,taza,1,1.0,taza,mantequilla a temperatura ambiente,,,,mantequilla a temperatura ambiente,240.0,ml,conversion_directa
86afb05e-e16a-11ed-b724-a96d6180cd25,Torta María Luisa,5,¼ taza de leche entera,1/4 taza de leche entera,leche entera,taza,1/4,0.25,taza,leche entera,,,,leche,61.800000000000004,g,conversion_volumen_a_gramos_por_densidad
86afb05e-e16a-11ed-b724-a96d6180cd25,Torta María Luisa,6,4 huevos,4 huevos,huevos,,4,4.0,unidad,huevos,,,,huevo,200.0,g,conversion_por_peso_unitario
86afb05e-e16a-11ed-b724-a96d6180cd25,Torta María Luisa,7,1 cucharada de jugo de naranja,1 cucharada de jugo de naranja,jugo de naranja,cucharada,1,1.0,cucharada,jugo de naranja,,,,jugo de naranja,15.0,ml,conversion_directa
86afb05e-e16a-11ed-b724-a96d6180cd25,Torta María Luisa,8,2 cucharadas de ralladura de naranja,2 cucharadas de ralladura de naranja,ralladura de naranja,cucharada,2,2.0,cucharadas,naranja,ralladura,,,naranja,30.0,ml,conversion_directa
86afb05e-e16a-11ed-b724-a96d6180cd25,Torta María Luisa,9,1 taza de mermelada de bayas para el relleno o tu sabor favorito,1 taza de mermelada de bayas para el relleno o tu sabor favorito,mermelada de bayas para el relleno o tu sabor favorito,taza,1,1.0,taza,mermelada de bayas o tu sabor favorito,,,,mermelada de baya o tu sabor favorito,240.0,ml,conversion_directa
86afb05e-e16a-11ed-b724-a96d6180cd25,Torta María Luisa,10,Azúcar en polvo para decorar,azucar en polvo para decorar,azucar en polvo para decorar,,1,1.0,unidad,azucar en polvo,,,,azucar en polvo,,,sin_conversion
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,1,2 ½ tazas de harina,2 1/2 tazas de harina,harina,taza,2 1/2,2.5,tazas,harina,,,,harina,600.0,ml,conversion_directa
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,2,½ cucharadita de sal,1/2 cucharadita de sal,sal,cucharadita,1/2,0.5,cucharadita,sal,,,,sal,2.5,ml,conversion_directa
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,3,2 cucharaditas de polvo de hornear,2 cucharaditas de polvo de hornear,polvo de hornear,cucharadita,2,2.0,cucharaditas,polvo de hornear,,,,polvo de hornear,10.0,ml,conversion_directa
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,4,2 tazas de azúcar,2 tazas de azucar,azucar,taza,2,2.0,tazas,azucar,,,,azucar,408.0,g,conversion_volumen_a_gramos_por_densidad
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,5,1 taza de chocolate en polvo,1 taza de chocolate en polvo,chocolate en polvo,taza,1,1.0,taza,chocolate en polvo,,,,chocolate en polvo,240.0,ml,conversion_directa
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,6,1 taza de agua,1 taza de agua,agua,taza,1,1.0,taza,agua,,,,agua,240.0,g,conversion_volumen_a_gramos_por_densidad
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,7,12 cucharadas de mantequilla blanda,12 cucharadas de mantequilla blanda,mantequilla blanda,cucharada,12,12.0,cucharadas,mantequilla blanda,,,,mantequilla blanda,180.0,ml,conversion_directa
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,8,5 huevos grandes,5 huevos grandes,huevos grandes,,5,5.0,unidad,huevos grandes,,,,huevo,250.0,g,conversion_por_peso_unitario
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,9,½ cucharadita de vainilla,1/2 cucharadita de vainilla,vainilla,cucharadita,1/2,0.5,cucharadita,vainilla,,,,vainilla,2.5,ml,conversion_directa
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,10,1 lata de leche condensada,1 lata de leche condensada,leche condensada,lata,1,1.0,lata,leche condensada,,,,leche condensada,,,sin_conversion
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,11,1 lata de leche evaporada,1 lata de leche evaporada,leche evaporada,lata,1,1.0,lata,leche evaporada,,,,leche evaporada,,,sin_conversion
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,12,1 taza de crema de leche,1 taza de crema de leche,crema de leche,taza,1,1.0,taza,crema de leche,,,,crema de leche,240.0,g,conversion_volumen_a_gramos_por_densidad
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,13,½ cucharadita de extracto de vainilla,1/2 cucharadita de extracto de vainilla,extracto de vainilla,cucharadita,1/2,0.5,cucharadita,extracto de vainilla,,,,extracto de vainilla,2.5,ml,conversion_directa
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,14,3 claras de huevo,3 claras de huevo,claras de huevo,,3,3.0,unidad,claras de huevo,,,,clara de huevo,,,sin_conversion
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,15,½ cucharadita de cremor tártaro,1/2 cucharadita de cremor tartaro,cremor tartaro,cucharadita,1/2,0.5,cucharadita,cremor tartaro,,,,cremor tartaro,2.5,ml,conversion_directa
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,16,¾ taza de azúcar,3/4 taza de azucar,azucar,taza,3/4,0.75,taza,azucar,,,,azucar,153.0,g,conversion_volumen_a_gramos_por_densidad
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,17,¼ taza de agua,1/4 taza de agua,agua,taza,1/4,0.25,taza,agua,,,,agua,60.0,g,conversion_volumen_a_gramos_por_densidad
86afb05f-e16a-11ed-8560-a96d6180cd25,Torta de Tres Leches de Chocolate,18,½ cucharadita extracto de vainilla,1/2 cucharadita extracto de vainilla,extracto de vainilla,cucharadita,1/2,0.5,cucharadita,extracto de vainilla,,,,extracto de vainilla,2.5,ml,conversion_directa
86afb060-e16a-11ed-9bb1-a96d6180cd25,Milhojas con Arequipe,1,1 hoja de hojaldre congelado descongelado,1 hoja de hojaldre congelado descongelado,hojaldre congelado descongelado,hoja,1,1.0,hoja,hojaldre congelado descongelado,,,,hojaldre congelado descongelado,,,sin_conversion
86afb060-e16a-11ed-9bb1-a96d6180cd25,Milhojas con Arequipe,2,1 ½ tazas de leche,1 1/2 tazas de leche,leche,taza,1 1/2,1.5,tazas,leche,,,,leche,370.8,g,conversion_volumen_a_gramos_por_densidad
86afb060-e16a-11ed-9bb1-a96d6180cd25,Milhojas con Arequipe,3,½ taza de azúcar,1/2 taza de azucar,azucar,taza,1/2,0.5,taza,azucar,,,,azucar,102.0,g,conversion_volumen_a_gramos_por_densidad
86afb060-e16a-11ed-9bb1-a96d6180cd25,Milhojas con Arequipe,4,Una pizca de sal,una pizca de sal,una pizca de sal,,1,1.0,pizca,sal,,,,sal,,,sin_conversion
86afb060-e16a-11ed-9bb1-a96d6180cd25,Milhojas con Arequipe,5,1 cucharadita de extracto de vainilla,1 cucharadita de extracto de vainilla,extracto de vainilla,cucharadita,1,1.0,cucharadita,extracto de vainilla,,,,extracto de vainilla,5.0,ml,conversion_directa
86afb060-e16a-11ed-9bb1-a96d6180cd25,Milhojas con Arequipe,6,3 cucharadas de maicena,3 cucharadas de maicena,maicena,cucharada,3,3.0,cucharadas,maicena,,,,maicena,45.0,ml,conversion_directa
86afb060-e16a-11ed-9bb1-a96d6180cd25,Milhojas con Arequipe,7,3 yemas de huevo batidas,3 yemas de huevo batidas,yemas de huevo batidas,,3,3.0,unidad,yemas de huevo batidas,,,,yema de huevo batida,,,sin_conversion
86afb060-e16a-11ed-9bb1-a96d6180cd25,Milhojas con Arequipe,8,1 cucharada de mantequilla,1 cucharada de mantequilla,mantequilla,cucharada,1,1.0,cucharada,mantequilla,,,,mantequilla,14.399999999999999,g,conversion_volumen_a_gramos_por_densidad
86afb060-e16a-11ed-9bb1-a96d6180cd25,Milhojas con Arequipe,9,1 taza de arequipe o dulce de leche,1 taza de arequipe o dulce de leche,arequipe o dulce de leche,taza,1,1.0,taza,arequipe o dulce de leche,,,,arequipe o dulce de leche,240.0,ml,conversion_directa
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,1,2 y ½ tazas de harina para todo uso,2 y 1/2 tazas de harina para todo uso,y 1/2 tazas de harina para todo uso,,2,2.0,unidad,y 1/2 tazas de harina para todo uso,,,,1 2 taza de harina para todo uso,,,sin_conversion
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,2,2 cucharaditas de polvo de hornear,2 cucharaditas de polvo de hornear,polvo de hornear,cucharadita,2,2.0,cucharaditas,polvo de hornear,,,,polvo de hornear,10.0,ml,conversion_directa
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,3,½ taza de leche entera,1/2 taza de leche entera,leche entera,taza,1/2,0.5,taza,leche entera,,,,leche,123.60000000000001,g,conversion_volumen_a_gramos_por_densidad
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,4,8 oz 2 barras de mantequilla,8 oz 2 barras de mantequilla,oz 2 barras de mantequilla,,8,8.0,oz,2 barras de mantequilla,,,,2 barra de mantequilla,226.796,g,conversion_directa
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,5,3 huevos a temperatura ambiente,3 huevos a temperatura ambiente,huevos a temperatura ambiente,,3,3.0,unidad,huevos a temperatura ambiente,,,,huevo a temperatura ambiente,,,sin_conversion
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,6,1 cucharadita de extracto de vainilla,1 cucharadita de extracto de vainilla,extracto de vainilla,cucharadita,1,1.0,cucharadita,extracto de vainilla,,,,extracto de vainilla,5.0,ml,conversion_directa
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,7,2 ¼ tazas de azúcar,2 1/4 tazas de azucar,azucar,taza,2 1/4,2.25,tazas,azucar,,,,azucar,459.0,g,conversion_volumen_a_gramos_por_densidad
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,8,½ cucharadita de sal,1/2 cucharadita de sal,sal,cucharadita,1/2,0.5,cucharadita,sal,,,,sal,2.5,ml,conversion_directa
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,9,1 taza de café BIEN fuerte,1 taza de cafe bien fuerte,cafe bien fuerte,taza,1,1.0,taza,cafe bien fuerte,,,,cafe bien fuerte,240.0,ml,conversion_directa
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,10,2 cucharadas de azúcar en polvo,2 cucharadas de azucar en polvo,azucar en polvo,cucharada,2,2.0,cucharadas,azucar en polvo,,,,azucar en polvo,30.0,ml,conversion_directa
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,11,"1 taza chocolate dulce, afeitado y dividido","1 taza chocolate dulce, afeitado y dividido","chocolate dulce, afeitado y dividido",taza,1,1.0,taza,"chocolate dulce, afeitado y dividido",,,,chocolate dulce afeitado y dividido,240.0,ml,conversion_directa
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,12,2 tazas de crema,2 tazas de crema,crema,taza,2,2.0,tazas,crema,,,,crema,480.0,ml,conversion_directa
86afb061-e16a-11ed-a7da-a96d6180cd25,Torta de Café,13,2 cucharadas de café instantaneo,2 cucharadas de cafe instantaneo,cafe instantaneo,cucharada,2,2.0,cucharadas,cafe instantaneo,,,,cafe instantaneo,30.0,ml,conversion_directa
86afb062-e16a-11ed-9cd3-a96d6180cd25,Flan de Coco,1,1 taza de azúcar,1 taza de azucar,azucar,taza,1,1.0,taza,azucar,,,,azucar,204.0,g,conversion_volumen_a_gramos_por_densidad
86afb062-e16a-11ed-9cd3-a96d6180cd25,Flan de Coco,2,¼ de taza de agua,1/4 de taza de agua,de taza de agua,,1/4,0.25,taza,agua,,,,agua,60.0,g,conversion_volumen_a_gramos_por_densidad
86afb062-e16a-11ed-9cd3-a96d6180cd25,Flan de Coco,3,5 huevos enteros,5 huevos enteros,huevos enteros,,5,5.0,unidad,huevos enteros,,,,huevo entero,,,sin_conversion
86afb062-e16a-11ed-9cd3-a96d6180cd25,Flan de Coco,4,2 yemas de huevo,2 yemas de huevo,yemas de huevo,,2,2.0,unidad,yemas de huevo,,,,yema de huevo,,,sin_conversion
86afb062-e16a-11ed-9cd3-a96d6180cd25,Flan de Coco,5,1 lata de leche condensada,1 lata de leche condensada,leche condensada,lata,1,1.0,lata,leche condensada,,,,leche condensada,,,sin_conversion
86afb062-e16a-11ed-9cd3-a96d6180cd25,Flan de Coco,6,1 lata de leche de coco,1 lata de leche de coco,leche de coco,lata,1,1.0,lata,leche de coco,,,,leche de coco,,,sin_conversion
86afb062-e16a-11ed-9cd3-a96d6180cd25,Flan de Coco,7,⅓ taza de crema de leche,1/3 taza de crema de leche,crema de leche,taza,1/3,0.3333333333333333,taza,crema de leche,,,,crema de leche,80.0,g,conversion_volumen_a_gramos_por_densidad
86afb062-e16a-11ed-9cd3-a96d6180cd25,Flan de Coco,8,1 cucharada extracto de vainilla,1 cucharada extracto de vainilla,extracto de vainilla,cucharada,1,1.0,cucharada,extracto de vainilla,,,,extracto de vainilla,15.0,ml,conversion_directa
86afb062-e16a-11ed-9cd3-a96d6180cd25,Flan de Coco,9,1 taza de coco rallado,1 taza de coco rallado,coco rallado,taza,1,1.0,taza,coco,rallado,,,coco,240.0,ml,conversion_directa
86afb063-e16a-11ed-bd44-a96d6180cd25,Esponjado de Café,1,3 cucharadas de café instantáneo de buena calidad,3 cucharadas de cafe instantaneo de buena calidad,cafe instantaneo de buena calidad,cucharada,3,3.0,cucharadas,cafe instantaneo de buena calidad,,,,cafe instantaneo de buena calidad,45.0,ml,conversion_directa
86afb063-e16a-11ed-bd44-a96d6180cd25,Esponjado de Café,2,1 lata 14 onzas de leche condensada,1 lata 14 onzas de leche condensada,14 onzas de leche condensada,lata,1,1.0,lata,14 onzas de leche condensada,,,,14 onza de leche condensada,,,sin_conversion
86afb063-e16a-11ed-bd44-a96d6180cd25,Esponjado de Café,3,5 cucharadas de agua,5 cucharadas de agua,agua,cucharada,5,5.0,cucharadas,agua,,,,agua,75.0,g,conversion_volumen_a_gramos_por_densidad
86afb063-e16a-11ed-bd44-a96d6180cd25,Esponjado de Café,4,1 cucharada de gelatina sin sabor,1 cucharada de gelatina sin sabor,gelatina sin sabor,cucharada,1,1.0,cucharada,gelatina sin sabor,,,,gelatina sin sabor,15.0,ml,conversion_directa
86afb063-e16a-11ed-bd44-a96d6180cd25,Esponjado de Café,5,1 taza de crema de leche,1 taza de crema de leche,crema de leche,taza,1,1.0,taza,crema de leche,,,,crema de leche,240.0,g,conversion_volumen_a_gramos_por_densidad
86afb063-e16a-11ed-bd44-a96d6180cd25,Esponjado de Café,6,¼ de taza de azúcar,1/4 de taza de azucar,de taza de azucar,,1/4,0.25,taza,azucar,,,,azucar,51.0,g,conversion_volumen_a_gramos_por_densidad
86afb063-e16a-11ed-bd44-a96d6180cd25,Esponjado de Café,7,3 claras de huevo,3 claras de huevo,claras de huevo,,3,3.0,unidad,claras de huevo,,,,clara de huevo,,,sin_conversion
86afb064-e16a-11ed-aab2-a96d6180cd25,Natilla Colombiana,1,3 tazas de leche entera,3 tazas de leche entera,leche entera,taza,3,3.0,tazas,leche entera,,,,leche,741.6,g,conversion_volumen_a_gramos_por_densidad
86afb064-e16a-11ed-aab2-a96d6180cd25,Natilla Colombiana,2,1 taza + 2 cucharadas de fécula de maíz,1 taza 2 cucharadas de fecula de maiz,2 cucharadas de fecula de maiz,taza,1,1.0,taza,2 cucharadas de fecula de maiz,,,,2 cucharada de fecula de maiz,240.0,ml,conversion_directa
86afb064-e16a-11ed-aab2-a96d6180cd25,Natilla Colombiana,3,1 taza de leche de coco,1 taza de leche de coco,leche de coco,taza,1,1.0,taza,leche de coco,,,,leche de coco,240.0,ml,conversion_directa
86afb064-e16a-11ed-aab2-a96d6180cd25,Natilla Colombiana,4,½ taza de coco rallado,1/2 taza de coco rallado,coco rallado,taza,1/2,0.5,taza,coco,rallado,,,coco,120.0,ml,conversion_directa
86afb064-e16a-11ed-aab2-a96d6180cd25,Natilla Colombiana,5,2 astillas de canela,2 astillas de canela,astillas de canela,,2,2.0,unidad,astillas de canela,,,,astilla de canela,,,sin_conversion
86afb064-e16a-11ed-aab2-a96d6180cd25,Natilla Colombiana,6,1 lata 14 onzas de leche condensada,1 lata 14 onzas de leche condensada,14 onzas de leche condensada,lata,1,1.0,lata,14 onzas de leche condensada,,,,14 onza de leche condensada,,,sin_conversion
86afb064-e16a-11ed-aab2-a96d6180cd25,Natilla Colombiana,7,½ cucharadita de extracto de vainilla,1/2 cucharadita de extracto de vainilla,extracto de vainilla,cucharadita,1/2,0.5,cucharadita,extracto de vainilla,,,,extracto de vainilla,2.5,ml,conversion_directa
86afb064-e16a-11ed-aab2-a96d6180cd25,Natilla Colombiana,8,⅓ taza de azúcar o al gusto,1/3 taza de azucar o al gusto,azucar o al gusto,taza,1/3,0.3333333333333333,taza,azucar o,,,,azucar,68.0,g,conversion_volumen_a_gramos_por_densidad
86afb064-e16a-11ed-aab2-a96d6180cd25,Natilla Colombiana,9,Una pizca de sal,una pizca de sal,una pizca de sal,,1,1.0,pizca,sal,,,,sal,,,sin_conversion
86afb064-e16a-11ed-aab2-a96d6180cd25,Natilla Colombiana,10,1 cucharada de mantequilla,1 cucharada de mantequilla,mantequilla,cucharada,1,1.0,cucharada,mantequilla,,,,mantequilla,14.399999999999999,g,conversion_volumen_a_gramos_por_densidad
86afb064-e16a-11ed-aab2-a96d6180cd25,Natilla Colombiana,11,Canela en polvo al gusto,canela en polvo al gusto,canela en polvo al gusto,,1,1.0,unidad,canela en polvo,,,,canela en polvo,,,sin_conversion
86afb065-e16a-11ed-8cbf-a96d6180cd25,Hojuelas o Hojaldras Colombianas,1,1 taza de harina de todo uso,1 taza de harina de todo uso,harina de todo uso,taza,1,1.0,taza,harina de todo uso,,,,harina de todo uso,240.0,ml,conversion_directa
86afb065-e16a-11ed-8cbf-a96d6180cd25,Hojuelas o Hojaldras Colombianas,2,1 cucharada de mantequilla blanda,1 cucharada de mantequilla blanda,mantequilla blanda,cucharada,1,1.0,cucharada,mantequilla blanda,,,,mantequilla blanda,15.0,ml,conversion_directa
86afb065-e16a-11ed-8cbf-a96d6180cd25,Hojuelas o Hojaldras Colombianas,3,2 cucharadas de azúcar y más para decorar,2 cucharadas de azucar y mas para decorar,azucar y mas para decorar,cucharada,2,2.0,cucharadas,azucar y mas,,,,azucar y mas,30.0,ml,conversion_directa
86afb065-e16a-11ed-8cbf-a96d6180cd25,Hojuelas o Hojaldras Colombianas,4,½ taza de jugo de naranja,1/2 taza de jugo de naranja,jugo de naranja,taza,1/2,0.5,taza,jugo de naranja,,,,jugo de naranja,120.0,ml,conversion_directa
86afb065-e16a-11ed-8cbf-a96d6180cd25,Hojuelas o Hojaldras Colombianas,5,1 cucharadita de cáscara de naranja,1 cucharadita de cascara de naranja,cascara de naranja,cucharadita,1,1.0,cucharadita,cascara de naranja,,,,cascara de naranja,5.0,ml,conversion_directa
